split,task,seed,episode,method,selected_tokens,critical_tokens,task_success,critical_event_recall,wasted_attention,compute_cost,latency_violation,safety_violation,physical_regret,calibration_error
combined_hard_shift,deformable_cable_latent_snag,3,38,uncertainty_only_budget,3,11,0.00000,0.09091,0.66667,3.43714,1.00000,0.00000,0.68001,0.00101
combined_hard_shift,deformable_cable_latent_snag,3,39,full_embodied_consequence_budgeting,3,7,1.00000,0.42857,0.00000,3.04682,0.00000,0.00000,0.12853,0.13277
combined_hard_shift,deformable_cable_latent_snag,3,39,minus_physical_consequence_estimator,3,7,0.00000,0.00000,1.00000,3.26686,0.00000,1.00000,0.63793,0.00428
combined_hard_shift,deformable_cable_latent_snag,3,39,minus_action_critical_contact_map,3,7,1.00000,0.42857,0.00000,3.04682,0.00000,0.00000,0.12853,0.13277
combined_hard_shift,deformable_cable_latent_snag,3,39,minus_compute_latency_constraint,3,7,1.00000,0.42857,0.00000,3.04682,0.00000,1.00000,0.12853,0.13277
combined_hard_shift,deformable_cable_latent_snag,3,39,minus_safety_hazard_term,3,7,1.00000,0.42857,0.00000,3.04682,0.00000,0.00000,0.12853,0.13277
combined_hard_shift,deformable_cable_latent_snag,3,39,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.15475,0.00000,1.00000,0.79292,0.02841
combined_hard_shift,deformable_cable_latent_snag,3,39,uncertainty_only_budget,3,7,0.00000,0.14286,0.66667,3.20717,0.00000,0.00000,0.66897,0.00325
combined_hard_shift,deformable_cable_latent_snag,3,40,full_embodied_consequence_budgeting,3,9,1.00000,0.33333,0.00000,2.80595,0.00000,0.00000,0.15202,0.14189
combined_hard_shift,deformable_cable_latent_snag,3,40,minus_physical_consequence_estimator,3,9,1.00000,0.22222,0.33333,3.39085,1.00000,0.00000,0.40580,0.05277
combined_hard_shift,deformable_cable_latent_snag,3,40,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,2.87213,0.00000,0.00000,0.18270,0.13239
combined_hard_shift,deformable_cable_latent_snag,3,40,minus_compute_latency_constraint,3,9,0.00000,0.33333,0.00000,2.80595,0.00000,0.00000,0.15202,0.14189
combined_hard_shift,deformable_cable_latent_snag,3,40,minus_safety_hazard_term,3,9,0.00000,0.33333,0.00000,2.91953,0.00000,0.00000,0.17184,0.13224
combined_hard_shift,deformable_cable_latent_snag,3,40,token_salience_only_budget,3,9,0.00000,0.00000,1.00000,3.29580,0.00000,0.00000,0.75153,0.01613
combined_hard_shift,deformable_cable_latent_snag,3,40,uncertainty_only_budget,3,9,0.00000,0.22222,0.33333,3.17410,0.00000,0.00000,0.37689,0.07526
combined_hard_shift,deformable_cable_latent_snag,3,41,full_embodied_consequence_budgeting,3,5,1.00000,0.60000,0.00000,3.00608,0.00000,0.00000,0.08456,0.13530
combined_hard_shift,deformable_cable_latent_snag,3,41,minus_physical_consequence_estimator,3,5,0.00000,0.20000,0.66667,3.34706,1.00000,0.00000,0.45009,0.03612
combined_hard_shift,deformable_cable_latent_snag,3,41,minus_action_critical_contact_map,3,5,1.00000,0.60000,0.00000,3.00608,0.00000,0.00000,0.08456,0.13530
combined_hard_shift,deformable_cable_latent_snag,3,41,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,3.00608,0.00000,1.00000,0.08456,0.13530
combined_hard_shift,deformable_cable_latent_snag,3,41,minus_safety_hazard_term,3,5,0.00000,0.60000,0.00000,3.00608,0.00000,0.00000,0.08456,0.13530
combined_hard_shift,deformable_cable_latent_snag,3,41,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.31029,1.00000,0.00000,0.69223,0.00000
combined_hard_shift,deformable_cable_latent_snag,3,41,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.24886,0.00000,0.00000,0.39979,0.05848
combined_hard_shift,cluttered_pick_hidden_support,4,0,full_embodied_consequence_budgeting,3,9,1.00000,0.33333,0.00000,3.15307,0.00000,0.00000,0.15160,0.20026
combined_hard_shift,cluttered_pick_hidden_support,4,0,minus_physical_consequence_estimator,3,9,0.00000,0.00000,1.00000,3.37207,0.00000,1.00000,0.82031,0.04221
combined_hard_shift,cluttered_pick_hidden_support,4,0,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,3.15307,0.00000,0.00000,0.15160,0.20026
combined_hard_shift,cluttered_pick_hidden_support,4,0,minus_compute_latency_constraint,3,9,0.00000,0.33333,0.00000,3.15307,0.00000,0.00000,0.15160,0.20026
combined_hard_shift,cluttered_pick_hidden_support,4,0,minus_safety_hazard_term,4,9,1.00000,0.33333,0.25000,3.80084,1.00000,0.00000,0.30511,0.12807
combined_hard_shift,cluttered_pick_hidden_support,4,0,token_salience_only_budget,3,9,0.00000,0.00000,1.00000,3.37207,0.00000,1.00000,0.82031,0.04221
combined_hard_shift,cluttered_pick_hidden_support,4,0,uncertainty_only_budget,3,9,0.00000,0.11111,0.66667,3.44687,0.00000,0.00000,0.51896,0.10154
combined_hard_shift,cluttered_pick_hidden_support,4,1,full_embodied_consequence_budgeting,4,5,1.00000,0.60000,0.25000,3.81256,1.00000,1.00000,0.08533,0.13436
combined_hard_shift,cluttered_pick_hidden_support,4,1,minus_physical_consequence_estimator,3,5,0.00000,0.20000,0.66667,3.70099,1.00000,0.00000,0.51561,0.05852
combined_hard_shift,cluttered_pick_hidden_support,4,1,minus_action_critical_contact_map,3,5,1.00000,0.60000,0.00000,3.44723,0.00000,0.00000,0.08446,0.17910
combined_hard_shift,cluttered_pick_hidden_support,4,1,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,3.44723,0.00000,0.00000,0.08446,0.17910
combined_hard_shift,cluttered_pick_hidden_support,4,1,minus_safety_hazard_term,4,5,0.00000,0.60000,0.25000,3.81256,1.00000,0.00000,0.08533,0.13436
combined_hard_shift,cluttered_pick_hidden_support,4,1,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.66294,0.00000,1.00000,0.63421,0.04347
combined_hard_shift,cluttered_pick_hidden_support,4,1,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.70099,1.00000,1.00000,0.51561,0.05852
combined_hard_shift,cluttered_pick_hidden_support,4,2,full_embodied_consequence_budgeting,4,4,0.00000,0.75000,0.25000,3.81033,1.00000,0.00000,0.05386,0.14187
combined_hard_shift,cluttered_pick_hidden_support,4,2,minus_physical_consequence_estimator,4,4,1.00000,0.50000,0.50000,3.67346,0.00000,1.00000,0.33199,0.09797
combined_hard_shift,cluttered_pick_hidden_support,4,2,minus_action_critical_contact_map,4,4,1.00000,0.75000,0.25000,3.81033,1.00000,0.00000,0.05386,0.14187
combined_hard_shift,cluttered_pick_hidden_support,4,2,minus_compute_latency_constraint,3,4,1.00000,0.75000,0.00000,3.23402,0.00000,0.00000,0.05489,0.18343
combined_hard_shift,cluttered_pick_hidden_support,4,2,minus_safety_hazard_term,4,4,1.00000,0.75000,0.25000,3.81033,1.00000,0.00000,0.05386,0.14187
combined_hard_shift,cluttered_pick_hidden_support,4,2,token_salience_only_budget,4,4,0.00000,0.25000,0.75000,3.75188,1.00000,0.00000,0.54651,0.03960
combined_hard_shift,cluttered_pick_hidden_support,4,2,uncertainty_only_budget,4,4,0.00000,0.00000,1.00000,3.73011,1.00000,1.00000,0.63870,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,3,full_embodied_consequence_budgeting,4,5,1.00000,0.60000,0.25000,3.66669,0.00000,0.00000,0.09307,0.15385
combined_hard_shift,cluttered_pick_hidden_support,4,3,minus_physical_consequence_estimator,3,5,0.00000,0.00000,1.00000,3.32416,0.00000,1.00000,0.67442,0.04006
combined_hard_shift,cluttered_pick_hidden_support,4,3,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.80884,1.00000,0.00000,0.09693,0.13895
combined_hard_shift,cluttered_pick_hidden_support,4,3,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.66669,0.00000,1.00000,0.09307,0.15385
combined_hard_shift,cluttered_pick_hidden_support,4,3,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.83341,1.00000,0.00000,0.11724,0.12925
combined_hard_shift,cluttered_pick_hidden_support,4,3,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.27590,0.00000,0.00000,0.67379,0.04180
combined_hard_shift,cluttered_pick_hidden_support,4,3,uncertainty_only_budget,3,5,0.00000,0.00000,1.00000,3.40958,0.00000,1.00000,0.61994,0.04700
combined_hard_shift,cluttered_pick_hidden_support,4,4,full_embodied_consequence_budgeting,4,7,0.00000,0.42857,0.25000,3.83685,1.00000,0.00000,0.29642,0.12967
combined_hard_shift,cluttered_pick_hidden_support,4,4,minus_physical_consequence_estimator,3,7,0.00000,0.28571,0.33333,3.41662,0.00000,0.00000,0.25690,0.16414
combined_hard_shift,cluttered_pick_hidden_support,4,4,minus_action_critical_contact_map,4,7,1.00000,0.42857,0.25000,3.83685,1.00000,0.00000,0.29642,0.12967
combined_hard_shift,cluttered_pick_hidden_support,4,4,minus_compute_latency_constraint,3,7,0.00000,0.42857,0.00000,3.63818,0.00000,0.00000,0.12542,0.18037
combined_hard_shift,cluttered_pick_hidden_support,4,4,minus_safety_hazard_term,3,7,0.00000,0.42857,0.00000,3.63818,0.00000,0.00000,0.12542,0.18037
combined_hard_shift,cluttered_pick_hidden_support,4,4,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.47862,0.00000,0.00000,0.63838,0.08012
combined_hard_shift,cluttered_pick_hidden_support,4,4,uncertainty_only_budget,3,7,0.00000,0.28571,0.33333,3.41662,0.00000,0.00000,0.25690,0.16414
combined_hard_shift,cluttered_pick_hidden_support,4,5,full_embodied_consequence_budgeting,4,7,1.00000,0.57143,0.00000,3.67127,0.00000,0.00000,0.10488,0.18063
combined_hard_shift,cluttered_pick_hidden_support,4,5,minus_physical_consequence_estimator,4,7,0.00000,0.42857,0.25000,3.83338,1.00000,0.00000,0.24581,0.12963
combined_hard_shift,cluttered_pick_hidden_support,4,5,minus_action_critical_contact_map,3,7,1.00000,0.42857,0.00000,3.34076,0.00000,0.00000,0.14241,0.18597
combined_hard_shift,cluttered_pick_hidden_support,4,5,minus_compute_latency_constraint,3,7,1.00000,0.42857,0.00000,3.34076,0.00000,0.00000,0.14241,0.18597
combined_hard_shift,cluttered_pick_hidden_support,4,5,minus_safety_hazard_term,3,7,1.00000,0.42857,0.00000,3.34076,0.00000,1.00000,0.14241,0.18597
combined_hard_shift,cluttered_pick_hidden_support,4,5,token_salience_only_budget,4,7,0.00000,0.00000,1.00000,3.75617,1.00000,0.00000,0.94302,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,5,uncertainty_only_budget,3,7,1.00000,0.28571,0.33333,3.66717,0.00000,0.00000,0.31793,0.12066
combined_hard_shift,cluttered_pick_hidden_support,4,6,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.80607,1.00000,0.00000,0.06835,0.16516
combined_hard_shift,cluttered_pick_hidden_support,4,6,minus_physical_consequence_estimator,4,6,0.00000,0.16667,0.75000,3.81210,1.00000,0.00000,0.49091,0.08164
combined_hard_shift,cluttered_pick_hidden_support,4,6,minus_action_critical_contact_map,4,6,1.00000,0.66667,0.00000,3.80607,1.00000,0.00000,0.06835,0.16516
combined_hard_shift,cluttered_pick_hidden_support,4,6,minus_compute_latency_constraint,4,6,0.00000,0.66667,0.00000,3.80607,1.00000,0.00000,0.06835,0.16516
combined_hard_shift,cluttered_pick_hidden_support,4,6,minus_safety_hazard_term,3,6,1.00000,0.50000,0.00000,3.19312,0.00000,0.00000,0.12146,0.17893
combined_hard_shift,cluttered_pick_hidden_support,4,6,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.30505,0.00000,0.00000,0.74290,0.05306
combined_hard_shift,cluttered_pick_hidden_support,4,6,uncertainty_only_budget,3,6,1.00000,0.16667,0.66667,3.23915,0.00000,0.00000,0.47368,0.11566
combined_hard_shift,cluttered_pick_hidden_support,4,7,full_embodied_consequence_budgeting,4,7,1.00000,0.57143,0.00000,3.62369,0.00000,0.00000,0.10912,0.17303
combined_hard_shift,cluttered_pick_hidden_support,4,7,minus_physical_consequence_estimator,4,7,0.00000,0.00000,1.00000,3.67958,0.00000,1.00000,0.71263,0.03689
combined_hard_shift,cluttered_pick_hidden_support,4,7,minus_action_critical_contact_map,4,7,0.00000,0.42857,0.25000,3.46769,0.00000,1.00000,0.17903,0.16647
combined_hard_shift,cluttered_pick_hidden_support,4,7,minus_compute_latency_constraint,4,7,1.00000,0.42857,0.25000,3.80266,1.00000,0.00000,0.24735,0.13073
combined_hard_shift,cluttered_pick_hidden_support,4,7,minus_safety_hazard_term,4,7,1.00000,0.42857,0.25000,3.80266,1.00000,1.00000,0.24735,0.13073
combined_hard_shift,cluttered_pick_hidden_support,4,7,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.14806,0.00000,0.00000,0.84249,0.03114
combined_hard_shift,cluttered_pick_hidden_support,4,7,uncertainty_only_budget,3,7,0.00000,0.00000,1.00000,3.34104,0.00000,1.00000,0.77796,0.03651
combined_hard_shift,cluttered_pick_hidden_support,4,8,full_embodied_consequence_budgeting,4,9,0.00000,0.44444,0.00000,3.82782,1.00000,0.00000,0.12242,0.15507
combined_hard_shift,cluttered_pick_hidden_support,4,8,minus_physical_consequence_estimator,4,9,0.00000,0.11111,0.75000,3.62951,0.00000,0.00000,0.52123,0.08216
combined_hard_shift,cluttered_pick_hidden_support,4,8,minus_action_critical_contact_map,4,9,1.00000,0.33333,0.25000,3.62433,0.00000,0.00000,0.25604,0.13767
combined_hard_shift,cluttered_pick_hidden_support,4,8,minus_compute_latency_constraint,4,9,0.00000,0.44444,0.00000,3.82782,1.00000,0.00000,0.12242,0.15507
combined_hard_shift,cluttered_pick_hidden_support,4,8,minus_safety_hazard_term,4,9,1.00000,0.44444,0.00000,3.75652,1.00000,0.00000,0.15346,0.14583
combined_hard_shift,cluttered_pick_hidden_support,4,8,token_salience_only_budget,4,9,0.00000,0.11111,0.75000,3.69386,1.00000,0.00000,0.45591,0.08175
combined_hard_shift,cluttered_pick_hidden_support,4,8,uncertainty_only_budget,3,9,1.00000,0.11111,0.66667,3.32721,0.00000,0.00000,0.47755,0.10184
combined_hard_shift,cluttered_pick_hidden_support,4,9,full_embodied_consequence_budgeting,4,4,0.00000,0.75000,0.25000,3.73211,1.00000,0.00000,0.05033,0.15899
combined_hard_shift,cluttered_pick_hidden_support,4,9,minus_physical_consequence_estimator,3,4,0.00000,0.00000,1.00000,3.24648,0.00000,1.00000,0.62588,0.04908
combined_hard_shift,cluttered_pick_hidden_support,4,9,minus_action_critical_contact_map,4,4,1.00000,0.50000,0.50000,3.77333,1.00000,1.00000,0.15863,0.13133
combined_hard_shift,cluttered_pick_hidden_support,4,9,minus_compute_latency_constraint,4,4,1.00000,0.75000,0.25000,3.73211,1.00000,0.00000,0.05033,0.15899
combined_hard_shift,cluttered_pick_hidden_support,4,9,minus_safety_hazard_term,4,4,0.00000,0.75000,0.25000,3.73211,1.00000,0.00000,0.05033,0.15899
combined_hard_shift,cluttered_pick_hidden_support,4,9,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.02792,0.00000,0.00000,0.72776,0.03381
combined_hard_shift,cluttered_pick_hidden_support,4,9,uncertainty_only_budget,3,4,0.00000,0.00000,1.00000,3.75773,1.00000,0.00000,0.70178,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,10,full_embodied_consequence_budgeting,4,5,1.00000,0.60000,0.25000,3.57435,0.00000,0.00000,0.08187,0.17762
combined_hard_shift,cluttered_pick_hidden_support,4,10,minus_physical_consequence_estimator,3,5,0.00000,0.20000,0.66667,3.71813,1.00000,0.00000,0.48978,0.04826
combined_hard_shift,cluttered_pick_hidden_support,4,10,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.57435,0.00000,0.00000,0.08187,0.17762
combined_hard_shift,cluttered_pick_hidden_support,4,10,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.57435,0.00000,0.00000,0.08187,0.17762
combined_hard_shift,cluttered_pick_hidden_support,4,10,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.57435,0.00000,0.00000,0.08187,0.17762
combined_hard_shift,cluttered_pick_hidden_support,4,10,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.66349,0.00000,1.00000,0.66655,0.02810
combined_hard_shift,cluttered_pick_hidden_support,4,10,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.74607,1.00000,1.00000,0.59636,0.02814
combined_hard_shift,cluttered_pick_hidden_support,4,11,full_embodied_consequence_budgeting,4,8,1.00000,0.50000,0.00000,3.32576,0.00000,0.00000,0.11355,0.19019
combined_hard_shift,cluttered_pick_hidden_support,4,11,minus_physical_consequence_estimator,3,8,0.00000,0.00000,1.00000,3.23004,0.00000,0.00000,0.65768,0.07715
combined_hard_shift,cluttered_pick_hidden_support,4,11,minus_action_critical_contact_map,4,8,1.00000,0.50000,0.00000,3.46752,0.00000,0.00000,0.13912,0.17444
combined_hard_shift,cluttered_pick_hidden_support,4,11,minus_compute_latency_constraint,4,8,1.00000,0.50000,0.00000,3.38617,0.00000,0.00000,0.11997,0.18437
combined_hard_shift,cluttered_pick_hidden_support,4,11,minus_safety_hazard_term,4,8,1.00000,0.50000,0.00000,3.46752,0.00000,0.00000,0.13912,0.17444
combined_hard_shift,cluttered_pick_hidden_support,4,11,token_salience_only_budget,3,8,0.00000,0.00000,1.00000,3.19174,0.00000,0.00000,0.70582,0.06977
combined_hard_shift,cluttered_pick_hidden_support,4,11,uncertainty_only_budget,4,8,0.00000,0.25000,0.50000,3.81298,1.00000,0.00000,0.42621,0.09013
combined_hard_shift,cluttered_pick_hidden_support,4,12,full_embodied_consequence_budgeting,4,6,0.00000,0.50000,0.25000,3.84670,1.00000,0.00000,0.11112,0.15569
combined_hard_shift,cluttered_pick_hidden_support,4,12,minus_physical_consequence_estimator,3,6,1.00000,0.16667,0.66667,3.21114,0.00000,1.00000,0.59782,0.06719
combined_hard_shift,cluttered_pick_hidden_support,4,12,minus_action_critical_contact_map,4,6,1.00000,0.50000,0.25000,3.62584,0.00000,0.00000,0.15891,0.15438
combined_hard_shift,cluttered_pick_hidden_support,4,12,minus_compute_latency_constraint,4,6,0.00000,0.50000,0.25000,3.84670,1.00000,1.00000,0.11112,0.15569
combined_hard_shift,cluttered_pick_hidden_support,4,12,minus_safety_hazard_term,3,6,0.00000,0.50000,0.00000,3.24665,0.00000,0.00000,0.12506,0.16246
combined_hard_shift,cluttered_pick_hidden_support,4,12,token_salience_only_budget,4,6,0.00000,0.00000,1.00000,3.78211,1.00000,0.00000,0.68517,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,12,uncertainty_only_budget,4,6,0.00000,0.33333,0.50000,3.73605,1.00000,0.00000,0.39560,0.08210
combined_hard_shift,cluttered_pick_hidden_support,4,13,full_embodied_consequence_budgeting,4,7,1.00000,0.57143,0.00000,3.66810,0.00000,0.00000,0.09476,0.17047
combined_hard_shift,cluttered_pick_hidden_support,4,13,minus_physical_consequence_estimator,3,7,0.00000,0.14286,0.66667,3.65852,0.00000,0.00000,0.44594,0.09374
combined_hard_shift,cluttered_pick_hidden_support,4,13,minus_action_critical_contact_map,4,7,1.00000,0.57143,0.00000,3.77006,1.00000,0.00000,0.10926,0.15058
combined_hard_shift,cluttered_pick_hidden_support,4,13,minus_compute_latency_constraint,4,7,1.00000,0.57143,0.00000,3.77006,1.00000,0.00000,0.10926,0.15058
combined_hard_shift,cluttered_pick_hidden_support,4,13,minus_safety_hazard_term,3,7,0.00000,0.42857,0.00000,3.06300,0.00000,0.00000,0.13995,0.17435
combined_hard_shift,cluttered_pick_hidden_support,4,13,token_salience_only_budget,4,7,0.00000,0.14286,0.75000,3.81594,1.00000,0.00000,0.46915,0.08026
combined_hard_shift,cluttered_pick_hidden_support,4,13,uncertainty_only_budget,3,7,0.00000,0.14286,0.66667,3.52320,0.00000,0.00000,0.37891,0.11035
combined_hard_shift,cluttered_pick_hidden_support,4,14,full_embodied_consequence_budgeting,4,4,0.00000,0.75000,0.25000,3.67508,0.00000,0.00000,0.06246,0.14828
combined_hard_shift,cluttered_pick_hidden_support,4,14,minus_physical_consequence_estimator,3,4,0.00000,0.25000,0.66667,3.16631,0.00000,0.00000,0.30299,0.11777
combined_hard_shift,cluttered_pick_hidden_support,4,14,minus_action_critical_contact_map,3,4,1.00000,0.75000,0.00000,3.15122,0.00000,0.00000,0.06213,0.17700
combined_hard_shift,cluttered_pick_hidden_support,4,14,minus_compute_latency_constraint,4,4,1.00000,0.75000,0.25000,3.67508,0.00000,1.00000,0.06246,0.14828
combined_hard_shift,cluttered_pick_hidden_support,4,14,minus_safety_hazard_term,4,4,0.00000,0.75000,0.25000,3.67508,0.00000,0.00000,0.06246,0.14828
combined_hard_shift,cluttered_pick_hidden_support,4,14,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.15867,0.00000,0.00000,0.61627,0.06596
combined_hard_shift,cluttered_pick_hidden_support,4,14,uncertainty_only_budget,3,4,1.00000,0.50000,0.33333,3.42497,0.00000,0.00000,0.17770,0.13496
combined_hard_shift,cluttered_pick_hidden_support,4,15,full_embodied_consequence_budgeting,4,6,0.00000,0.50000,0.25000,3.62810,0.00000,0.00000,0.12049,0.15651
combined_hard_shift,cluttered_pick_hidden_support,4,15,minus_physical_consequence_estimator,4,6,0.00000,0.00000,1.00000,3.78572,1.00000,1.00000,0.66107,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,15,minus_action_critical_contact_map,4,6,1.00000,0.50000,0.25000,3.46775,0.00000,0.00000,0.16227,0.14610
combined_hard_shift,cluttered_pick_hidden_support,4,15,minus_compute_latency_constraint,4,6,1.00000,0.50000,0.25000,3.62810,0.00000,0.00000,0.12049,0.15651
combined_hard_shift,cluttered_pick_hidden_support,4,15,minus_safety_hazard_term,4,6,1.00000,0.50000,0.25000,3.46775,0.00000,1.00000,0.16227,0.14610
combined_hard_shift,cluttered_pick_hidden_support,4,15,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.67609,0.00000,0.00000,0.87369,0.01066
combined_hard_shift,cluttered_pick_hidden_support,4,15,uncertainty_only_budget,3,6,1.00000,0.16667,0.66667,3.59248,0.00000,0.00000,0.48880,0.07117
combined_hard_shift,cluttered_pick_hidden_support,4,16,full_embodied_consequence_budgeting,3,5,1.00000,0.60000,0.00000,3.17931,0.00000,0.00000,0.08422,0.20217
combined_hard_shift,cluttered_pick_hidden_support,4,16,minus_physical_consequence_estimator,4,5,0.00000,0.20000,0.75000,3.83049,1.00000,0.00000,0.60488,0.04169
combined_hard_shift,cluttered_pick_hidden_support,4,16,minus_action_critical_contact_map,3,5,1.00000,0.60000,0.00000,3.17931,0.00000,0.00000,0.08422,0.20217
combined_hard_shift,cluttered_pick_hidden_support,4,16,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,3.17931,0.00000,0.00000,0.08422,0.20217
combined_hard_shift,cluttered_pick_hidden_support,4,16,minus_safety_hazard_term,3,5,1.00000,0.60000,0.00000,3.13402,0.00000,0.00000,0.14382,0.17450
combined_hard_shift,cluttered_pick_hidden_support,4,16,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.83670,1.00000,1.00000,0.81314,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,16,uncertainty_only_budget,3,5,0.00000,0.00000,1.00000,3.52691,0.00000,0.00000,0.71284,0.04364
combined_hard_shift,cluttered_pick_hidden_support,4,17,full_embodied_consequence_budgeting,4,10,1.00000,0.40000,0.00000,3.75938,1.00000,0.00000,0.14267,0.15849
combined_hard_shift,cluttered_pick_hidden_support,4,17,minus_physical_consequence_estimator,3,10,0.00000,0.00000,1.00000,3.74949,1.00000,0.00000,0.67259,0.00000
combined_hard_shift,cluttered_pick_hidden_support,4,17,minus_action_critical_contact_map,4,10,1.00000,0.40000,0.00000,3.75938,1.00000,0.00000,0.14267,0.15849
combined_hard_shift,cluttered_pick_hidden_support,4,17,minus_compute_latency_constraint,4,10,0.00000,0.40000,0.00000,3.75938,1.00000,1.00000,0.14267,0.15849
combined_hard_shift,cluttered_pick_hidden_support,4,17,minus_safety_hazard_term,4,10,1.00000,0.40000,0.00000,3.75938,1.00000,0.00000,0.14267,0.15849
combined_hard_shift,cluttered_pick_hidden_support,4,17,token_salience_only_budget,3,10,0.00000,0.00000,1.00000,3.64589,0.00000,1.00000,0.68577,0.04547
combined_hard_shift,cluttered_pick_hidden_support,4,17,uncertainty_only_budget,3,10,0.00000,0.10000,0.66667,3.60812,0.00000,0.00000,0.52461,0.08437
combined_hard_shift,cluttered_pick_hidden_support,4,18,full_embodied_consequence_budgeting,3,9,1.00000,0.33333,0.00000,3.13094,0.00000,0.00000,0.16699,0.19412
combined_hard_shift,cluttered_pick_hidden_support,4,18,minus_physical_consequence_estimator,3,9,1.00000,0.22222,0.33333,3.11413,0.00000,1.00000,0.41033,0.13706
combined_hard_shift,cluttered_pick_hidden_support,4,18,minus_action_critical_contact_map,3,9,0.00000,0.33333,0.00000,3.13094,0.00000,0.00000,0.16699,0.19412
combined_hard_shift,cluttered_pick_hidden_support,4,18,minus_compute_latency_constraint,3,9,1.00000,0.33333,0.00000,3.13094,0.00000,0.00000,0.16699,0.19412
combined_hard_shift,cluttered_pick_hidden_support,4,18,minus_safety_hazard_term,3,9,1.00000,0.33333,0.00000,3.07306,0.00000,0.00000,0.18059,0.18753
combined_hard_shift,cluttered_pick_hidden_support,4,18,token_salience_only_budget,3,9,0.00000,0.00000,1.00000,3.53512,0.00000,1.00000,0.84127,0.02545
combined_hard_shift,cluttered_pick_hidden_support,4,18,uncertainty_only_budget,3,9,1.00000,0.22222,0.33333,3.11413,0.00000,0.00000,0.41033,0.13706
combined_hard_shift,cluttered_pick_hidden_support,4,19,full_embodied_consequence_budgeting,3,5,1.00000,0.60000,0.00000,3.18725,0.00000,0.00000,0.08381,0.18880
combined_hard_shift,cluttered_pick_hidden_support,4,19,minus_physical_consequence_estimator,3,5,0.00000,0.20000,0.66667,3.23510,0.00000,0.00000,0.43915,0.10790
combined_hard_shift,cluttered_pick_hidden_support,4,19,minus_action_critical_contact_map,3,5,0.00000,0.60000,0.00000,3.18725,0.00000,0.00000,0.08381,0.18880
combined_hard_shift,cluttered_pick_hidden_support,4,19,minus_compute_latency_constraint,3,5,1.00000,0.60000,0.00000,3.18725,0.00000,0.00000,0.08381,0.18880
combined_hard_shift,cluttered_pick_hidden_support,4,19,minus_safety_hazard_term,4,5,0.00000,0.80000,0.00000,3.76910,1.00000,0.00000,0.04037,0.15127
combined_hard_shift,cluttered_pick_hidden_support,4,19,token_salience_only_budget,3,5,0.00000,0.20000,0.66667,3.26518,0.00000,0.00000,0.55440,0.08614
combined_hard_shift,cluttered_pick_hidden_support,4,19,uncertainty_only_budget,3,5,1.00000,0.20000,0.66667,3.23510,0.00000,0.00000,0.43915,0.10790
combined_hard_shift,cluttered_pick_hidden_support,4,20,full_embodied_consequence_budgeting,4,7,0.00000,0.57143,0.00000,3.81590,1.00000,0.00000,0.08815,0.17954
combined_hard_shift,cluttered_pick_hidden_support,4,20,minus_physical_consequence_estimator,4,7,0.00000,0.14286,0.75000,3.71571,1.00000,0.00000,0.70593,0.03539
combined_hard_shift,cluttered_pick_hidden_support,4,20,minus_action_critical_contact_map,4,7,1.00000,0.57143,0.00000,3.81590,1.00000,0.00000,0.08815,0.17954
combined_hard_shift,cluttered_pick_hidden_support,4,20,minus_compute_latency_constraint,4,7,0.00000,0.57143,0.00000,3.81590,1.00000,0.00000,0.08815,0.17954
